id;marque;matériaux;montant;style;couleur;solde;note;number_reviews;name;cat1;cat2
prod_1017;;En plastique;59.42;;Blanc;True;4.6;15;Classy Caps 5x5 White PVC Prestige Solar Post Cap (Set of 2);Luminaire;Luminaire_Exterieur
prod_1018;;En plastique;71.23;;Noir;False;5.0;8;48ft RGB String Lights with RGB Wire 15+2 Bulbs;Luminaire;Luminaire_Exterieur
prod_1019;;Metal;67.67;Industriel;Noir;True;4.9;17;"11.75"" Black Gooseneck 12W LED Outdoor Barn Light";Luminaire;Luminaire_Exterieur
prod_1020;Kichler Lighting;En aluminium,Verre;257.05;Modern & Contemporary;Noir;True;5.0;8;Kichler Lighting Rockbridge Collection 2-light Black LED Outdoor Wall Sconce;Luminaire;Luminaire_Exterieur
prod_1021;;;;;Marron;True;4.8;4;Acclaim Lighting Bryn Mawr Collection Hanging Lantern 3-Light Outdoor Burled Walnut Light Fixture;Luminaire;Luminaire_Exterieur
prod_1022;;;51.55;Modern & Contemporary,Transitoire;Noir;False;4.5;32;AA Warehousing Adalyn 1-light Black Exterior Light;Luminaire;Luminaire_Exterieur
prod_1023;;;161.07;;Marron;False;0.0;;Lutec 3-Head Rust Outdoor Post Light - 22.40 x 78.2 x 22.40;Luminaire;Luminaire_Exterieur
prod_1024;TRUE FINE;En acier;107.99;Modern & Contemporary,Rustique,Transitoire;;False;4.8;4;2-Light Bronze Large Transitional Outdoor Hanging Pendant Light with Clear Glass - 20 in. H;Luminaire;Luminaire_Exterieur
prod_1025;Progress Lighting;En aluminium;154.16;Ferme;Marron;False;0.0;;"Creighton Collection One-Light Small Wall-Lantern - 15.120"" x 10.250"" x 9.370""";Luminaire;Luminaire_Exterieur
prod_1026;;En aluminium,Verre;63.34;Ferme,Rustique,Transitoire;;True;4.5;17;1-light Bronze Outdoor Wall Light Fixture;Luminaire;Luminaire_Exterieur
prod_1027;Avery Home Lighting;;314.71;;Gris,Noir;False;4.4;7;Avery Home Lighting Luttrel Outdoor 1-Light Chain Mount Ceiling Fixture;Luminaire;Luminaire_Exterieur
prod_1028;;;43.58;Rustique,Traditionnel,Transitoire;Marron;False;4.6;161;AA Warehousing Adalyn 1 Light Exterior light in Venetian Bronze;Luminaire;Luminaire_Exterieur
prod_1029;;Metal;71.28;Modern & Contemporary;Noir;True;4.5;2;"2-pack 13.2"" H 1-Light Black Outdoor wall Lantern (dusk to dawn could be chosen)";Luminaire;Luminaire_Exterieur
prod_1030;;En acier;184.99;Nautical & Coastal,Transitoire;Noir;False;5.0;1;Bridgeport Bronze Motion Sensor Dusk to Dawn Coastal Outdoor Wall Light - 7.75-in W x 14.75-in H x 8.5-in D;Luminaire;Luminaire_Exterieur
prod_1031;Eglo;En acier;95.19;Transitoire;Noir;True;4.9;19;Eglo Walker Hill 18-inch Matte Black Outdoor Pendant with Clear Glass;Luminaire;Luminaire_Exterieur
prod_1032;;;54.24;Modern & Contemporary,Transitoire;Noir;True;4.8;58;AA Warehousing 1 Light Outdoor Wall Mounted Light in Imperial Black Finish;Luminaire;Luminaire_Exterieur
prod_1033;;;36.71;;Argent;True;4.0;724;24-Piece 5W High Brightness Solar Power LED Lawn Lamps (Cold White/Warm White/Colorful);Luminaire;Luminaire_Exterieur
prod_1034;Vaxcel Lighting;En acier;147.78;Ferme,Industriel;Marron;False;4.7;50;Vaxcel Dorado 1-light Bronze Farmhouse Barn Wall Light;Luminaire;Luminaire_Exterieur
prod_1035;;En plastique;223.22;Mission & Craftsman;Marron;False;0.0;;Shore Pointe - 1 Light Led Outdoor Wall Mount;Luminaire;Luminaire_Exterieur
prod_1036;;En acier inoxydable;53.15;;Blanc;False;0.0;;Solar LED House Number Light Stainless Steel;Luminaire;Luminaire_Exterieur
prod_1037;TRUE FINE;En acier;104.82;Modern & Contemporary;Noir;True;5.0;4;"18.7 in. Black Modern/Contemporary LED Outdoor Wall Light Lantern Sconce-Wall Washer - 18.7"" H";Luminaire;Luminaire_Exterieur
prod_1038;;;127.58;Modern & Contemporary;Noir;False;4.7;3;Acclaim Lighting Austin Collection Wall-Mount 1-Light Outdoor Matte Black Light Fixture;Luminaire;Luminaire_Exterieur
prod_1039;;;148.85;Modern & Contemporary;Marron;False;0.0;;Acclaim Lighting Artisan Collection 1-Light Outdoor Architectural Bronze Wall Light;Luminaire;Luminaire_Exterieur
prod_1040;;En acier;142.46;Traditionnel,Transitoire;Marron,Noir;False;4.6;14;Everett Bronze Motion Sensor Dusk to Dawn Outdoor Wall Light;Luminaire;Luminaire_Exterieur
prod_1041;;;40.92;;Multi;False;0.0;;Team Pride Led Mini Spotlight Projector;Luminaire;Luminaire_Exterieur
prod_1042;Avery Home Lighting;;109.5;Modern & Contemporary;Noir;False;4.7;20;Avery Home Lighting Portland 1-Light Black Outdoor Wall Light;Luminaire;Luminaire_Exterieur
prod_1043;Lucky Monet;En plastique;27.3;;;False;1.0;2;Solar 30 LED String Light Globe Ball Garden Path Yard Decor Lamp - 21ft Total Length;Luminaire;Luminaire_Exterieur
prod_1044;Black Tai Salt Co.;;50.6;;;True;4.7;34;Handmade 15 - 20lb. Salt Lamp with Cord (Pakistan);Luminaire;Luminaire_Plafond
prod_1045;;;105.25;;;True;4.4;7;Beurer Light Therapy Lamp SAD Lamp with Natural Bright Sun Light for Seasonal Depression and Vitamin D,;Luminaire;Luminaire_Plafond
prod_1046;Avery Home Lighting;;637.9;;;False;4.2;5;Avery Home Lighting 3-light Billiard Fixture - Black;Luminaire;Luminaire_Plafond
prod_1047;Avery Home Lighting;;367.87;;;False;5.0;2;Avery Home Lighting 3-light Mottle Glass Billiard Fixture - Bronze;Luminaire;Luminaire_Plafond
prod_1048;Avery Home Lighting;;931.36;;;False;4.9;8;Z-Lite 4-light Billiard Light;Luminaire;Luminaire_Plafond
prod_1049;Trademark Games;;85.05;;;False;0.0;;Budweiser 14 Inch Single Shade Bar Lamp - Bow Tie;Luminaire;Luminaire_Plafond
prod_1050;;En plastique,Metal;43.92;;Gris;True;4.5;37;Illuminated Freestanding or Wall Mounted Bar Marquee Battery-Operated LED Sign;Luminaire;Luminaire_Plafond
prod_1051;ELK Lighting;;865.39;;;False;4.3;3;Elk Farmhouse 3-light Billiard - Oiled Bronze;Luminaire;Luminaire_Plafond
prod_1052;;;39.38;;;True;4.3;12;American Art Decor Big Daddy's Garage Marquee Shaped LED Light Up Sign Wall Decor for Man Cave Bar Garage;Luminaire;Luminaire_Plafond
prod_1053;Avery Home Lighting;;516.72;;;False;4.3;4;Parkwood 4 Light Island/Billiard - Bronze;Luminaire;Luminaire_Plafond
prod_1054;;;94.08;;;False;0.0;;"21.7"" Novelty Pacman Led Neon Sign Wall Décor - 0.8"" x 21.7"" x 7.5""";Luminaire;Luminaire_Plafond
prod_1055;Avery Home Lighting;;889.88;;;True;0.0;;"Avery Home Lighting Mersesse Brushed Nickel 7-light Island/Billiard - Silver - 47"" x 12"" x 15""";Luminaire;Luminaire_Plafond
prod_1056;;;85.47;;;False;0.0;;"21.7"" Novelty Guitar Led Neon Sign Wall Décor - 0.8"" x 10.2"" x 21.7""";Luminaire;Luminaire_Plafond
prod_1057;Black Tai Salt Co.;;127.04;;;False;5.0;2;50 to 60-pound Natural Himalayan Salt Lamp with cord by Black Tai Salt Co.;Luminaire;Luminaire_Plafond
prod_1058;Avery Home Lighting;;276.95;;;False;0.0;;Avery Home Lighting 3-light Riviera Bronze Burgundy Billiard Fixture;Luminaire;Luminaire_Plafond
prod_1059;Z-Lite;;535.84;;;False;0.0;;Cordon 4 Light Billiard - Bronze Plate;Luminaire;Luminaire_Plafond
prod_1060;ELK Lighting;;454.61;;;True;0.0;;Elk 3-light Billiard - Aged Bronze;Luminaire;Luminaire_Plafond
prod_1061;;;50.49;;;False;4.5;2;"Licensed Elvis Framed Flashing LED Marquee Wall Sign (19""x10"") - Red - 19"" x 10""";Luminaire;Luminaire_Plafond
prod_1062;Avery Home Lighting;;;;;False;0.0;;"Avery Home Lighting Riviera Bronze &amp; Satin Gold Burgundy 3 Light Billiard Light - Gold/Burgundy";Luminaire;Luminaire_Plafond
prod_1063;Z-Lite;;332.24;;;False;0.0;;Cordon 3 Light Billiard - Bronze Plate;Luminaire;Luminaire_Plafond
prod_1064;;;92.55;;;False;0.0;;"23.6"" Novelty Follow Your Dreams Led Neon Sign Wall Décor";Luminaire;Luminaire_Plafond
prod_1065;Avery Home Lighting;;318.96;;;False;0.0;;Sharp Shooter 3-light Billiard Light Fixture - Brushed Nickel;Luminaire;Luminaire_Plafond
prod_1066;Avery Home Lighting;;;;;False;4.5;2;"Avery Home Lighting Riviera Bronze &amp; Satin Gold Matte Opal 3 Light Billiard Light - Bronze + Satin Gold";Luminaire;Luminaire_Plafond
prod_1067;Avery Home Lighting;;;;;False;0.0;;"Avery Home Lighting Riviera Bronze &amp; Satin Gold White 3 Light Billiard Light - Gold/White";Luminaire;Luminaire_Plafond
prod_1068;Z-Lite;;297.69;;;False;0.0;;Cordon 3 Light Billiard - Matte Black;Luminaire;Luminaire_Plafond
prod_1069;Avery Home Lighting;;323.21;;;False;0.0;;Avery Home Lighting Riviera Bronze Satin Gold 3 Light Billiard Light;Luminaire;Luminaire_Plafond
prod_1070;;;97.1;;;False;0.0;;"15.7"" Novelty Rock n Roll Led Neon Sign Wall Décor - 0.8"" x 15.7"" x 15.7""";Luminaire;Luminaire_Plafond
prod_1071;Z-Lite;;374.24;;;False;0.0;;Cordon 3 Light Billiard - Rubbed Brass;Luminaire;Luminaire_Plafond
prod_1072;Z-Lite;;489.58;;;False;0.0;;Cordon 4 Light Billiard - Rubbed Brass;Luminaire;Luminaire_Plafond
prod_1073;;;91.54;;;False;0.0;;"16.5"" US Novelty Texas Led Neon Sign Wall Décor";Luminaire;Luminaire_Plafond
prod_1075;Z-Lite;;389.13;;;False;0.0;;Cordon 3 Light Billiard - Bronze;Luminaire;Luminaire_Plafond
prod_1076;Z-Lite;;559.24;;;False;0.0;;Cordon 4 Light Billiard - Bronze;Luminaire;Luminaire_Plafond
prod_1077;;;85.98;;;False;0.0;;"16"" Novelty Rolling Stones Neon Sign Wall Décor - 14.2"" x 16.1"" x 0.8""";Luminaire;Luminaire_Plafond
prod_1079;Z-Lite;;331.71;;;False;0.0;;Cordon 3 Light Billiard - Brushed Nickel;Luminaire;Luminaire_Plafond
prod_1080;;En plastique;109.56;Ferme,Mission & Craftsman,Modern & Contemporary;Blanc;False;0.0;;Levitaing Mars Table Lamp;Luminaire;Luminaire_Plafond
prod_1081;Signature Design by Ashley;;90.89;Classique;Blanc,Marron,Orange;False;4.4;33;Nyx Sports Balls 24 Inch Ceramic Table Lamp;Luminaire;Luminaire_Plafond
prod_1082;Elegant Lighting;En acier,Verre;94.08;Transitoire;Gris,Jaune,Rouge,Violet;False;4.8;5;Rococo 4-Light 15 in. Pendant (Available in Chrome, Gold, Purple, Red);Luminaire;Luminaire_Plafond
prod_1083;;En plastique,Fer,Tissu;21.47;Modern & Contemporary;Noir;False;5.0;2;Simple Designs Black Table Lamp with Fabric Shade and Hanging Acrylic Beads;Luminaire;Luminaire_Plafond
prod_1084;Sweet Jojo Designs;Tissu;33.48;Bohemian & Eclectic,Ferme,Modern & Contemporary;Blanc;False;4.0;1;White Pom Pom Lamp Shade for Boho Llama Collection - Gender Neutral Solid Color Bohemian Southwest Tribal;Luminaire;Luminaire_Plafond
prod_1085;Sweet Jojo Designs;Tissu;31.88;Bohemian & Eclectic;Multi;False;0.0;;Boho Bohemian Lamp Shade - Blush Pink and White Farmhouse Shabby Chic Designer Modern Minimalist Tassel Fringe Macrame Cotton;Luminaire;Luminaire_Plafond
prod_1086;Lite Source;Céramique;59.51;Modern & Contemporary;Bleu;False;0.0;;Mason table lamp;Luminaire;Luminaire_Plafond
prod_1087;;En acier;248.64;;;False;4.9;7;Silver Airplane Kid's Lighting;Luminaire;Luminaire_Plafond
prod_1088;Trend Lab;;25.71;;Rouge;False;5.0;9;Trend Lab Northwoods Lamp Shade;Luminaire;Luminaire_Plafond
prod_1089;;En acier;206.31;;;False;0.0;;Frosted Glass Motorcycle Kid's Lighting;Luminaire;Luminaire_Plafond
prod_1090;Nurture Imagination;;39.71;Glam;Blanc,Jaune;True;1.0;1;Nurture Imagination Yellow Roses Lamp Base and Shade;Luminaire;Luminaire_Plafond
prod_1091;Sweet Jojo Designs;Tissu;34.55;Bohemian & Eclectic,Ferme,Modern & Contemporary;Taupe;False;0.0;;Floral Leaf Lamp Shade - Ivory Cream Beige Taupe White Gender Neutral Boho Watercolor Botanical Flower Woodland Tropical Garden;Luminaire;Luminaire_Plafond
prod_1092;Sweet Jojo Designs;;34.55;;Blanc,Rouge;False;5.0;1;Sweet Jojo Designs Red and White Baseball Patch Sports Collection Lamp Shade;Luminaire;Luminaire_Plafond
prod_1093;Sweet Jojo Designs;Tissu;31.88;Bohemian & Eclectic;Multi;False;0.0;;Boho Bohemian Lamp Shade - Grey and White Farmhouse Shabby Chic Modern Minimalist Gray Fringe Macrame Gender Neutral Unisex;Luminaire;Luminaire_Plafond
prod_1094;Sweet Jojo Designs;;33.48;;Multi;False;4.1;7;Sweet Jojo Designs Blue and Green Mod Dinosaur Collection Multicolor Fabric Lamp Shade;Luminaire;Luminaire_Plafond
prod_1095;Sweet Jojo Designs;;36.67;;Multi;False;5.0;2;Sweet Jojo Designs Navy and Mint Woodsy Collection Lamp Shade;Luminaire;Luminaire_Plafond
prod_1096;Sweet Jojo Designs;;37.73;Modern & Contemporary;Multi;False;4.5;4;Sweet Jojo Designs Navy Blue and Gray Stripe Lamp Shade;Luminaire;Luminaire_Plafond
prod_1097;Sweet Jojo Designs;Tissu;34.55;Classique,Glam,Shabby Chic;Multi;False;0.0;;Grey Floral Vintage Lace Lamp Shade - Solid Light Gray Silver Luxurious Elegant Princess Boho Shabby Chic Luxury Glam Flower;Luminaire;Luminaire_Plafond
prod_1107;Progress Lighting;;26.79;;;True;0.0;;Transformer;Luminaire;Luminaire_Plafond
prod_1108;;;70.18;;;True;0.0;;Luxrite A19 LED Light Bulb 100W Equivalent 3500K 1600 Lumens Dimmable 15W Enclosed Fixture Rated E26 Base 12 Pack;Luminaire;Luminaire_Plafond
prod_1109;GE;;113.22;;;False;0.0;;GE 41032-48 75-Watt A19, Soft White 4 Bulbs Per Pack (6 Pack) - Soft White;Luminaire;Luminaire_Plafond
prod_1110;Amerock;;21.35;;;False;0.0;;Mulholland 1 Receptacle Black Bronze Wall Plate - 1 Receptacle;Luminaire;Luminaire_Plafond
prod_1111;;;45.18;;;False;0.0;;Bulbrite Pack of (6) 40 Watt Dimmable Half Gold G25 Medium (E26) Incandescent Bulb;Luminaire;Luminaire_Plafond
prod_1112;;;24.5;;;True;5.0;3;Bulbrite Pack of (4) Dimmable Clear Filament B11 Candelabra (E12) LED Bulb;Luminaire;Luminaire_Plafond
prod_1113;Livex Lighting;;151.65;;;True;2.5;2;"Livex Lighting Versailles 8200 Ceiling Medallion - 22.5"" dia. x 1.5"" h";Luminaire;Luminaire_Plafond
prod_1114;Light Society;;37.31;;;True;4.9;8;Light Society Set of 6 - Vita G9 40 Watt Equivalent 4 Watt LED Bulb - Clear;Luminaire;Luminaire_Plafond
prod_1115;;;40.21;;;True;4.8;70;Luxrite Vintage LED Edison Bulb 60W Equivalent, ST19 ST58, 2700K Warm White, 550 Lumens, Dimmable, E26 Base (4 Pack);Luminaire;Luminaire_Plafond
prod_1116;;;26.46;;;False;5.0;2;Bulbrite Pack of (4) 9 Watt Dimmable Frost A19 Medium (E26) LED Bulb;Luminaire;Luminaire_Plafond
prod_1117;;;18.92;;;False;0.0;;Teak Blank Cover, Cover Plate - Outlet Cover;Luminaire;Luminaire_Plafond
prod_1118;;;99.4;;;False;0.0;;Luxrite BR30 LED Flood Light Bulb Dimmable 650 Lumens 9W=65W E26 Base Energy Star UL Listed Damp Rated 12-Pack;Luminaire;Luminaire_Plafond
prod_1119;;;52.01;;;True;0.0;;Luxrite 6 Pack LED PAR38 Flood Light Bulb 1250 Lumens 15W Dimmable Wet Rated E26 Base UL Listed;Luminaire;Luminaire_Plafond
prod_1120;;;39.28;;;False;0.0;;Sunperian BR40 LED Light Bulbs 13W 1400lm Dimmable Flood Enclosed Fixture Rated Damp Rated UL Listed, E26 Base (4 Pack) - 4 Pack;Luminaire;Luminaire_Plafond
prod_1121;;;29.51;;;False;5.0;1;Bulbrite Pack of (2) 4.5 Watt Dimmable Frost Mini T4 Bi-Pin (G9) LED Bulb - 340 Lumens, 2700K, and 80 CRI;Luminaire;Luminaire_Plafond
prod_1122;;;34.55;;;False;0.0;;"Bulbrite Pack of (2) LED 4"" Round Recessed Downlight Fixture with Metal Jbox, 65W Equivalent";Luminaire;Luminaire_Plafond
prod_1123;;;35.07;;;False;0.0;;Bulbrite Pack of (2) 4.5 Watt Dimmable Frost Mini T4 Bi-Pin (G9) LED Bulb - 340 Lumens, 3000K, and 80 CRI;Luminaire;Luminaire_Plafond
prod_1124;;;13.07;;;False;5.0;3;Teak Outlet Cover, Receptacle Plate - Outlet Cover;Luminaire;Luminaire_Plafond
prod_1125;;;46.88;;;True;4.2;6;Luxrite 4W Vintage G16.5 LED Globe Light Bulbs Dimmable, 400 Lumens, 40W Equivalent, Clear Glass, E12 Base (6 Pack);Luminaire;Luminaire_Plafond
prod_1126;;;21.43;;;True;5.0;2;Rok Brushed-nickel 3-gang Contemporary Decora Rocker GFCI Switch Plate;Luminaire;Luminaire_Plafond
prod_1127;;;24.24;;;True;5.0;1;Bulbrite Pack of (4) Dimmable Antique Nostalgic Filament Incandescent Bulb;Luminaire;Luminaire_Plafond
prod_1128;Satco;;27.1;;;False;0.0;;5.5 Watt B11 LED - Clear - Candelabra base - 90 CRI - 3000K - 120 Volt;Luminaire;Luminaire_Plafond
prod_1129;Catalina Lighting;;63.78;;;False;0.0;;"Brilli Get in Sync 4"" LED Super Slim Circadian Wellness Downlight - Silver";Luminaire;Luminaire_Plafond
prod_1130;;;39.22;;;True;0.0;;Luxrite 6 Pack T10 LED Bulb 5W=60W 2700K Warm White Edison Bulb 500 Lumens Tubular Light Bulb Damp Rated UL Listed E26;Luminaire;Luminaire_Plafond
prod_1131;Livex Lighting;;108.6;;;True;5.0;1;"Livex Lighting Basic 8219 Ceiling Medallion - 20"" dia. x 1.25"" h";Luminaire;Luminaire_Plafond
prod_1132;Goodlite;;116.94;;;False;5.0;1;Goodlite F32T8/750/ECO 32W 48-inch T8 Fluorescent Tube Lights Super White 5000k (Pack of 30);Luminaire;Luminaire_Plafond
prod_1133;Satco;;9.45;;;False;0.0;;5 Watt LED A15 Soft White 2700K Medium base 90 CRI 120 Volt;Luminaire;Luminaire_Plafond
prod_1134;;;23.73;;;True;5.0;1;Chrysler Wood Fretwork Pierced Ceiling Medallion;Luminaire;Luminaire_Plafond
prod_1135;Satco;;21.35;;;False;0.0;;8 Watt C11 LED Frosted Candelabra base 2700K 90 CRI 760 Lumens 120 Volt - Frost;Luminaire;Luminaire_Plafond
prod_1136;;;33.48;;;False;0.0;;Wi-Fi Smart Changing RGB Tunable White Dimmable Frosted LED Bulb PAR38;Luminaire;Luminaire_Plafond
prod_1137;;;51.55;;;False;0.0;;Luxrite LED Edison Bulbs 75W Equivalent ST19 ST58 5000K Bright White 800 Lumens Dimmable 8W Damp Rated UL E26 4 Pack;Luminaire;Luminaire_Plafond
prod_1138;;;73.35;;;False;0.0;;Luxrite A19 LED Bulb 75W Equivalent, 1100 Lumens, Dimmable, Enclosed Fixture Rated, Energy Star, E26 Base (16 Pack);Luminaire;Luminaire_Plafond
prod_1139;Catalina Lighting;;45.7;;;False;0.0;;"Brilli Get in Sync 5 to 6"" LED Recessed Circadian Wellness Downlight - Silver";Luminaire;Luminaire_Plafond
prod_1140;;;58.46;;;False;0.0;;Bio Shield UV-C Sanitizer System Replacement Lamp, 12 Inch - Clear - 12 Inch;Luminaire;Luminaire_Plafond
prod_1141;;;16.19;;;False;4.5;6;Rok Contemporary Brushed-nickel 1-gang Decora/Rocker/GFCI Switch Plate;Luminaire;Luminaire_Plafond
prod_1142;;;43.53;;;True;4.0;7;Luxrite Vintage G25 LED Globe Light Bulbs 60W Equivalent, 550 Lumens, Dimmable, Clear Glass, E26 Standard Base (6 Pack);Luminaire;Luminaire_Plafond
prod_1143;Carson Carrington;;63.21;Mid-Century Modern,Modern & Contemporary,Traditionnel;Bronze;True;4.4;441;Carson Carrington Ylserod Antique Bronze Arc Floor Lamp;Luminaire;Luminaire_Plafond
prod_1145;Golden Lighting;En acier;88.64;Transitoire;Métallique,Noir;True;0.0;;Duncan Small Pendant with Rod in Aged Brass with an Aged Brass Shade;Luminaire;Luminaire_Plafond
prod_1146;TRUE FINE;Metal;82.92;Classique,Traditionnel,Transitoire;;True;4.9;59;"25.7""H 2-Light Large Outdoor Bronze Exterior Wall Lantern Sconce Light";Luminaire;Luminaire_Plafond
prod_1147;Oukaning;Acrylique,Metal;70.7;Modern & Contemporary;Noir;True;0.0;;"LED Linear Wall Light Long Strip Wall Lamp Sconce - 39.4""";Luminaire;Luminaire_Plafond
prod_1148;;En aluminium,Metal,Verre;140.98;Ferme,Glam,Modern & Contemporary;Marron,Noir;True;4.7;74;"Millennium Lighting Barkeley 27"" - 4 Light Outdoor Wall Sconce with Clear Glass Shades";Luminaire;Luminaire_Plafond
prod_1149;;;96.64;Industriel;Brass;True;5.0;37;Brightech Nova LED Floor Lamp - Brass.;Luminaire;Luminaire_Plafond
prod_1150;;En aluminium;61.7;Modern & Contemporary;Multi;False;4.7;11;"Luna FGBDM-13C Golden Moon LED Flush Mount Ceiling Light (13"") - 13""";Luminaire;Luminaire_Plafond
prod_1151;Sweet Jojo Designs;Tissu;40.66;Bohemian & Eclectic,Glam,Shabby Chic;Rose;True;4.8;4;Pink Floral Rose Lamp Shade - Solid Light Blush Flower Luxurious Elegant Princess Vintage Boho Shabby Chic Luxury Glam Roses;Luminaire;Luminaire_Plafond
prod_1152;;Metal,Verre;66.91;Ferme,Rustique;Gris;False;5.0;2;"Modern Farmhouse 1-Light Mason Jar Glass Kitchen Island Pendant Lighting - D4.1""*H14.6""";Luminaire;Luminaire_Plafond
prod_1153;The Lighting Store;Crystal,Fer,Verre;213.6;Modern & Contemporary;Transparent;True;4.7;349;Casandra 5-light Brushed Brass Crystal Chandelier;Luminaire;Luminaire_Plafond
prod_1154;Safavieh;;62.34;Modern & Contemporary,Nautical & Coastal,Transitoire;Marron,Rose,Transparent;True;4.7;548;"SAFAVIEH Lighting Finnley 28-inch Crackle Glass LED Table Lamp. - 14"" W x 14"" D x 28"" H";Luminaire;Luminaire_Plafond
prod_1155;;Metal;199.5;Modern & Contemporary;Marron,Noir;True;5.0;7;"Millennium Lighting Barkeley 4 Light 30"" Outdoor Wall Lantern";Luminaire;Luminaire_Plafond
prod_1156;Oaks Aura;Bois,Fer;151.73;Ferme,Rustique,Shabby Chic;Blanc,Marron;True;4.6;268;Oaks Aura Cottage Chic French Country Crown 6-Light Rustic Wood Ceiling Light Farmhouse Shabby Chic Chandelier;Luminaire;Luminaire_Plafond
prod_1157;Nourison;;98.22;Ferme,Rustique,Traditionnel;Gris,Noir;True;4.9;9;"Nourison 23"" Unglazed Ceramic Jar Table Lamp";Luminaire;Luminaire_Plafond
prod_1158;;;50.49;;;True;3.9;91;"36Inch 16LED Natural Willow Twig Lighted Branch for Home Decoration - White - 36""";Luminaire;Luminaire_Plafond
prod_1159;;Metal;176.9;Modern & Contemporary;Argent,Marron,Noir;False;4.8;11;CO-Z 52-inch Modern 3-Blade 6-Speed Propeller Ceiling Fan with Remote;Luminaire;Luminaire_Plafond
prod_1160;Westinghouse Lighting;En acier,Metal;55.01;Traditionnel;Marron,Noir;True;0.0;;Westinghouse Orwell Two-Light Outdoor Flush-Mount Fixture, Seeded Glass;Luminaire;Luminaire_Plafond
prod_1161;Bella Depot;En acier;194.83;Modern & Contemporary;Blanc,Noir,Or;True;4.6;17;"36"" Dimmable Retractable ceiling fan with LED light and Remote Control";Luminaire;Luminaire_Plafond
